ɑ l ɪ v	olive
b ə ɹ l ɪ n a ɪ t	berlinite
h e ɪ b ə ʊ t	haybote
k ɑ ŋ ɡ ɹ ə ɡ e ɪ ʃ ə n	congregation
t ɹ æ m p ɚ	tramper
b a ɪ ɡ ɹ ə n t	bigrant
k ə ɹ ɪ k j ə l ɚ	curricular
t ɛ ɹ ə b ə l	terrible
ɹ ɪ f ɹ ɪ d͡ʒ ə ɹ e ɪ t ɚ	refrigerator
n o ʊ l ə	NOLA
k ɑ n s n ə n t	consonant
p ɛ n ɪ t ɛ n ʃ ə ɹ i	penitentiary
h iː m ə ʊ s ɪ d ə ɹ ə ʊ s ɪ s	hemosiderosis
d ɪ z	diz
p ʊ l i ə m	Pulliam
z uː m i z	zoomies
ʌ ɪ θ ə ʊ k ɹ ə s	aithochrous
d͡ʒ ɪ ɹ ɑ n d	Gironde
ə b ɹ ɛ p ʃ ə n	obreption
p u t ə n ɛ s k ə	puttanesca
ə p ɹ e ɪ z	appraise
ɛ t ɪ m ə l ɑ d͡ʒ ɪ k ə l	etymological
ɛ ŋ k ə ʊ m i ə n	encomion
e ɪ ə	ayuh
b ʌ t ɹ ɪ s	buttress
s f ɪ ə ɹ i ɪ d	sphaeriid
ɡ a ɪ s ɚ	geyser
e ɪ v e ɪ	Ewe
ɛ l ɪ d͡ʒ i	elegy
æ m ə l ɛ k	Amalek
ɑː t ə m æ t ɪ k	automatic
l æ n d f ɑ l	landfall
v ɝ d ə n t	verdant
p ə ɹ ɪ l ə	perilla
ə s t ɹ e ɪ n d͡ʒ	estrange
s ɛ n s ɔ ɹ i ə s	censorious
p ɪ k s ə l	pixel
p ɹ æ p s	perhaps
b ʌ l ɡ ɚ	bulgur
ɪ n t ə ɹ ɹ ɛ ɡ n ə	interregna
d͡ʒ ɪ l i f l a ʊ ɚ	gillyflower
j ɑ n	yon
d ɑ n ɛ p ə z ɪ l	donepezil
ə d m a ɪ ɹ	admire
d͡ʒ ə h ɑː d i	jihadi
l ʌ s i	lassi
ɪ z l æ m ɪ k	Islamic
s k a ʊ̯ n d ɹ ə l	scoundrel
ɪ n t ɝ p ɹ ɪ t ɚ	interpreter
s u p ɹ i m	supreme
f l ɛ ɡ ɪ θ ɑ n	Phlegethon
k ə m ɛ ə ɹ	Khmer
h ɪ p o ʊ	hippo
k ɪ b i	kibbeh
k æ v ɪ t e ɪ ʃ ə n	cavitation
d o ʊ l ə m a ɪ t	dolomite
n ɛ k s u s	nexus
s k ɑ t͡ʃ	scotch
ɑ s k j u l ə t	osculate
ə b s t ɹ æ k t ə	abstracta
ɒ s t ɚ	auster
s ɪ l ə b ə l	syllable
ə k w a ɪ ɚ	acquire
f l ɒ ʃ	flosh
j uː t ɪ l	util
d æ d æ n	Dadan
d ɹ a ʊ θ	drouth
s ɝ b ə ɹ ə s	Cerberus
ɛ n d͡ʒ ɔ ɪ j ə b ə l	enjoyable
m ʌ ŋ n e ɪ	maknae
s l ɔ θ ə n	slothen
ɛ t ɪ k	etic
ʃ m ə ɡ ɛ ɡ i	schmegeggy
k iː t ɛ	kite
f ɪ ɹ f ʊ l	fearful
e ɪ ɡ l ɛ t	aiglet
ɑː s ə n ə	asana
k ɪ k ɪ ŋ	kicking
p ɹ u s t	Proust
d ɹ ɪ f t ɪ ŋ n ə s	driftingness
l ə p j uː t ə	Laputa
ɪ n ɒ p t ɪ m ə l	inoptimal
k ɔ ɹ ɪ s p ɑ n d ə n t	correspondent
d͡ʒ ɑ ŋ b e ɪ	Jiangbei
d͡ʒ ɔ ɪ f l a ɪ t	joyflight
b ɹ o ʊ d i	brodie
m ɑ ɹ m ə z ə t	marmoset
b uː l e ɪ	bulette
n ɔː ɹ	knarr
t͡ʃ ɔː n	chaun
p ɑ l t ɹ i	paltry
p o ʊ s t ɪ d͡ʒ	postage
t͡ʃ ɪ k i z	chickies
p a ɪ l ə t	pilot
ɪ ŋ k w ɪ z ɪ ʃ ə n	inquisition
z ɪ p f	Zipf
s æ n d iː ə	Sandia
s l a ɪ t	sleight
ɪ n v ɔ ɪ s ə b l̩	invoiceable
f e ɪ b	fabe
ɹ ə ʊ d	rowed
ɔː d ɪ t ɚ	auditor
l ɑ m b ɑ ɹ d	Lombard
l ɪ m f o ʊ m ə	lymphoma
f iː d ɹ ə	Phaedra
t ɛ n t s	tents
h æ t͡ʃ ɪ t	hatchet
s t iː l	steel
ɹ ɪ z ɝ v z	reserves
w iː k n ə s	weakness
f ɛ s t ɪ v	festive
b ə l uː n ɪ ŋ z	balloonings
k ɪ n ɛ t ɪ k	kinetic
ɔ ɹ ə ʊ t ʌ n d	orotund
j uː f ɹ ɒ z ɪ n i	Euphrosyne
ʌ t ɚ d	uttered
ɡ n uː	GNU
d͡ʒ a ʊ n s	jounce
ɔ f l a ɪ n	offline
t ɛ ɹ ə ɡ ɔ ɪ d i ə s	pterygoideus
p ɹ iː æ s p ə ɹ e ɪ ʃ ə n	preaspiration
d͡ʒ u p ɪ t ɚ	Jupiter
d iː	Dee
ɡ ɹ o ʊ n	groan
z o ʊ d i æ k	zodiac
b ɪ j ɛ l p	beyelp
k ɑ n ʃ i ɛ n ʃ ə s	conscientious
d ɛ ɹ ɪ ŋ	derring
æ ɡ n u	Agnew
m æ z l ɪ n	maslin
p l e ɪ d͡ʒ	plage
w iː l d	wheeled
f ɪ l θ i	filthy
j ʌ p	yup
ɡ l ɑ b s t ɚ	globster
p e ɪ θ ɑ s	pathos
t ɹ a ɪ d͡ʒ ɛ m ɪ n l̩	trigeminal
ʌ n d ɚ s t æ n d	understand
æ b e ɪ	abbe
f æ n s p iː k	fanspeak
j ɑ l d ə n t ə v	y'all'dn't've
s iː n	sin
k ɹ iː s ɑː ɹ d	chresard
p ʌ b l ə k e ɪ t	publicate
k ɑː p ɹ i	Capri
d	'd
ʌ n b ʊ z ə m	unbosom
f ɔː t r a n	Fortran
t ɛ ɹ ɪ b ə l ə ɹ	terribler
m æ n h w ɑ	manhwa
b i d ɹ ʌ m	bedrum
p e ɪ s ə n t	peisant
k ɒ l ə d͡ʒ ɪ n	collagen
p ɹ o ʊ l ə t ɛ ɹ i ə n ə z e ɪ ʃ ə n	proletarianization
h j uː b uː n	huboon
h uː z	whose
ʌ n w a ɪ n d	unwind
æ s w ə t u d	assuetude
b a ɪ o ʊ ɹ ɪ ð ə m	biorhythm
ɹ ɪ t͡ʃ d ə m	richdom
m ɔ ʊ ɛ l	mohel
ɡ ɹ æ m ə t ɑ l ə d͡ʒ i	grammatology
s ɪ ŋ k i	sinky
ɑ f i j uː k ə s	Ophiuchus
f ɛ z n ɪ ŋ	fesnyng
s ɪ ɡ ə ʊ v i ə	Segovia
t ɑ ɹ t ə ɹ	tarter
b e ɪ t s	baits
b ɝ n ə m	Burnham
t ɛ n s	tense
k ə ɹ o ʊ n ə v a ɪ ɹ ə s	coronavirus
f j ʊ ɹ	fure
h ɪ t ɚ	hitter
b ɑ ŋ k ɚ z	bonkers
m a ɪ k ɹ ə s ɑ f t	Microsoft
ɪ n v ɔ ɪ s ə b ɪ l ɪ t i	invoiceability
ə b æ k ə s t	abacist
m ɒ n ə ʊ z	Monos
b ɹ o ʊ k ə n h ɛ d	Brokenhead
k ə ɹ ɒ n t ɪ ə n	Charontian
b ɹ ɪ t s	Brits
ə f ɔ ɹ θ ɔ t	aforethought
v æ t uː	vattoo
h l æ n d a ɪ l ə ʊ	Llandeilo
ɹ i æ k t͡ʃ ə n ɛ ɚ i	reactionary
k ə n s ɔː ɹ ʃ ə m	consortium
m ɪ l w ɔː k iː	Milwaukie
ɹ ə d ə ɹ	rutter
f a ɪ s	fice
ʌ n s t ɹ æ p	unstrap
a ɪ v i b ɹ ɪ d͡ʒ	Ivybridge
s ɪː k ə w e ɪ	Siccawei
d ɪ ŋ ɡ l̩	dingle
m e ɪ h ɛ m	mayhem
s ɝ	sir
l ɪ t ɪ d͡ʒ ə s	litigious
l u d o ʊ m j u z ɪ k ə l	ludomusical
b ɝ n o ʊ	Brno
p æ t s ə r	patzer
æ n ə l d͡ʒ iː z i ə	analgesia
z ɪ d o ʊ v j ə d i n	zidovudine
n e ɪ	né
p a ɪ p ɚ	piper
æ t l æ n t ə	Atlanta
ɪ n d ɪ s ɒ l j ʊ b ə l	indissoluble
h ɛ v ɪ l i	heavily
f ʌ s t ɹ e ɪ t ɪ d	frustrated
ɪ m f ə m ə s	infamous
k ɑ n f l ɪ k t	conflict
k ɹ ə t e ɪ ʃ ə s	cretaceous
j uː t	Ute
d͡ʒ æ k ə l	jackal
ɛ l v æ l j uː	lvalue
t ɛ t r ə p l ə s	tetraples
f l a ʊ ɚ p ɑ t	flowerpot
d ɛ b i	Debbie
ɪ t͡ʃ i	itchy
t a ɪ ɡ ɹ a ɪ n	tigrine
θ ɹ o ʊ n	thrown
b ɹ ɑ n d	bronde
d a ɪ m ə ɹ	dimer
k e ɪ p ʃ ɪ t	capeshit
ɡ ɑ d s p i d	Godspeed
k ɹ ɛ s t ɪ d	crested
p ɔː k a l ɪ t i	paucality
k ɪ t͡ʃ ə n	kitchen
ə f ɹ a ɪ t ə n	affrighten
k ɒ z	coz
e ɪ m l ə s l i	aimlessly
b ɛ d p æ n	bedpan
n æ t e ɪ t ə ɹ iː	natatory
k æ ɹ i ɒ l ə d͡ʒ i	karyology
d͡ʒ æ m b o ʊ	jambeau
d͡ʒ u l a ɪ	July
p ʌ n t	punt
d i p ɑ p j ə l e ɪ ʃ ə n	depopulation
æ n t iː k s	antiques
m æ k ə b i	Maccabee
ɒ k t iː n	octene
ɪ n t ɹ uː s ɪ v	intrusive
f u b ʊ	fubu
æ ŋ ɡ l ə s ɪ z ə m	anglicism
v a ɪ ɪ ŋ	vying
f ɔ ɪ s t ɪ	foisty
s ɛ n s ɪ f a s i ə n t	sensifacient
h ɔː d	hawed
t ɹ æ n s f a ɪ n a ɪ t	transfinite
l æ ŋ k ɪ n ɪ s	lankiness
k ɹ uː p	croupe
k æ k ɪ s t ɑ k ɹ ə s i	kakistocracy
t o ɹ t o ʊ l ə	Tortola
ʌ n h a ɪ d	unhide
s ɑ ɹ o ʊ z	sorrows
h ɜː ɹ l i	hurly
ɒ n k ɒ l ə d͡ʒ ɪ s t	oncologist
ʃ e ɪ v i ɑ n ə	Shaviana
l ɪ p i	lippy
ʃ ɑː d ə m	shahdom
ʃ uː	Xu
w a ɪ l d l i	wildly
ɪ n f ɜ ɹ m	infirm
a ʊ t k æ s t	outcaste
m ɛ d z o ʊ	mezzo
ɪ m ɪ d͡ʒ ɪ z ə m	imagism
m ɛ ɡ ə f o ʊ n	megaphone
k ɑ ʃ ə ɹ ɪ ŋ	kashering
ʃ ɛ l	Shell
k o ɹ s	course
k ɹ uː n d	crooned
k ə m b a ɪ n	combine
ɡ æ b ə l	gabble
f j ʊ ə̯ ɹ i ə̯ s l i	furiously
b ʊ l ɡ ɑ ɹ	Bulgar
f ɛ ʃ ə n ə	feiseanna
f ɹ ə ʊ	frow
ə b s ɝ d l i	absurdly
d ɹ ɪ l z	drills
ə s o ʊ s i e ɪ t	associate
æ s t ɪ k ə s	astichous
s ɪ k ɹ iː t	secrete
f ɔ ɹ ə s t	forest
ɛ d ɹ ə f o ʊ n i ə m	edrophonium
s k e ɪ ŋ k	skank
l ʌ s t i	lusty
m ɪ d j uː z ə	Medusa
w ɪ m ɪ n	women
k æ m iː f a ɪ t	chamaephyte
p ʌ s t j uː l	pustule
æ b s t ɝ ʃ n̩	abstersion
w ɑ m p ɚ d͡ʒ ɔ d	whomperjawed
k ɝ k l ə ɹ ɛ l i	Kırklareli
w e ɪ l ɚ	wailer
s p ɪ v ə ɹ i	spivvery
d ʒ ɑ ɹ d ɪ n ɪ ɹ	jardinière
t͡ʃ iː	Chi
l ɑː t ɛ x	LaTeX
ɡ ɹ æ n t	grant
k l o ʊ ð z	clothes
iː s t	east
ʃ ɪ p ʃ e ɪ p	shipshape
k ɹ u ʊ̯	Crewe
ɪ s t ɹ ɑː d	estrade
b a ʊ n d ɪ d	bounded
k ɔ ɪ n ə s	coyness
k o ʊ k ə n ʌ t	coconut
s t ɹ uː z l̩ k uː k ə n	Streuselkuchen
s ə ʊ h ə ʊ	SoHo
k l o ʊ z ɪ z	closes
s æ n ɪ t a ɪ z	sanitize
s a ʊ n d ɪ ŋ	sounding
s n a ɪ p ɪ ŋ	sniping
æ b ə s ɪ s t	abacist
j uː k ə ɹ ɪ s t	Eucharist
ɪ l ɪ d͡ʒ ɪ t ɪ m ə t	illegitimate
ɡ l ɔ s o ʊ f ə ɹ ɪ n d͡ʒ ə l	glossopharyngeal
n ʌ l ə ʊ	nullo
f ɹ a ɪ	Frey
s ɪ ə ɹ ə ʊ d ɪ s k l ə ʊ ʒ ə ɹ	serodisclosure
ɛ ŋ l ɪ n	englyn
k ɑ m p l ɪ k e ɪ t	complicate
k w ɝ s a ɪ n	quercine
p ɹ ɪ k ə ɹ	pricker
a ɪ k ɑ n ə k l æ s t	iconoclast
b ɔ ɹ ə l	borrel
h æ v ə k	havoc
t ɹ ʌ d ʌ k ʃ ə n	traduction
d ʌ n t ɑː ɹ ə	Duntara
s iː d	cede
s ə ʊ	soe
æ b n ɔ ɹ m l̩ ɪ z m̩	abnormalism
p u t ɔ ŋ h w ɑ	Putonghua
k ɔː ɹ d ə v ə n	Cordovan
k ə n f ɛ k ʃ ə n ə ɹ i	confectionery
h æ z n̩ t	hasn't
æ ŋ k ɒ n	ancon
n o ʊ b iː l i ə m	nobelium
k ɒ n f l e ɪ ɡ ɹ ə n t	conflagrant
v ɪ ʃ ə s ə ɹ	viciouser
t ɹ æ n s l e ɪ t ɚ	translator
s æ t ɪ s f æ k t ə ɹ ɪ l i	satisfactorily
k ɪ t ʊ ə r ə	Keturah
d ʌ n s ə l	dunsel
m ə k h ɛ n ɹ i	McHenry
ə p iː l d	appealed
s ɪ ŋ ɡ ə l iː z	Singhalese
t͡ʃ æ l ə n d͡ʒ ɪ ŋ	challenging
ɹ e ɪ t ɪ ŋ	rating
d͡ʒ a ɪ ɹ o ʊ z	gyros
p ɛ t i w ɪ n	pettywhin
t ə d æ l ə f ɪ l	tadalafil
b a ɪ f ɚ k e ɪ ʃ ə n	bifurcation
k l ʌ t s ɪ ʃ	klutzish
æ k t e ɪ ə n	Actaeon
l ɪ ŋ k w ɪ ʃ	linquish
b æ k b a ɪ t ɚ	backbiter
p o ʊ p ʊ ɹ iː	potpourri
k ə n s ʌ l t ɪ d	consulted
t ɹ æ k t ɚ	tractor
s t e ɪ v	stave
s ɛ m i s ɛ n ə n ɛ r i	semicentenary
h ɑː n s	hance
ɪ l ɪ t ɹ ə t	illiterate
d æ m p ə n	dampen
k ɑː n s ə k w ɛ n t l i	consequently
h æ ɡ i ɑ ɡ ɹ ə f ɚ	hagiographer
æ b l a ʊ t	ablaut
ɹ iː j uː z	reuse
ə ʊ v ə ɹ m ɛ d l ɪ ŋ	overmeddling
ə z j ʊ ə ɹ ə f ɪ l ɪ k	azurophilic
d͡ʒ uː ɡ z	jougs
p ɛ n ɪ s ɪ l æ n ɪ k	penicillanic
ɑ ɪ s ə t ɑː n ɪ k	isotonic
ʌ n p ɪ n d	unpinned
d a ʊ	dao
ə s j uː m ɪ ŋ	assuming
k ɹ uː s ɪ f ɪ k s	crucifix
d æ b l ə ɹ	dabbler
k o ʊ s p l e ɪ	cosplay
b ɔ s m æ n	bossman
b uː b ə	booba
θ iː ɝ d͡ʒ i	theurgy
s ə l uː t ə t ɔː ɹ iː ə n	salutatorian
m u d͡ʒ ɑ h ɛ d i n	mujahideen
s k ɝ ɹ a ɪ l	scurrile
æ b e ɪ z	abbes
iː s o ʊ p i ə n	Aesopian
ɹ æ n t	rant
ʃ a ɪ t ə l	sheitel
p u ə ɹ	Pu'er
ə n o ʊ m ɪ k	anomic
s t ɹ ɛ t͡ʃ i	stretchy
ɡ e ɪ z	gaze
n a ɪ t s	knights
t ɪ f ə n i	Tiffany
ʌ n d uː l i	unduly
ɛ l ə d͡ʒ ə b ə l	eligible
z w ɪ d͡ʒ	ZWJ
ə ʃ ɝ ə n s	assurance
ə p ɹ e ɪ z ə l	appraisal
f ʌ ɡ	fug
b ɪ l iː f	belief
d ɪ s ɝ n ɪ b l̩	discernible
ɔː l d ɹ ɪ t͡ʃ	Aldrich
n ɪ t ɛ ʃ	Nitesh
θ ʌ n d ɚ b l æ s t	thunderblast
æ ɹ æ k n ə f ə ʊ b ɪ ə	arachnophobia
f ɹ e ɪ k ə d	fraked
ə b l ɪ t ə ɹ e ɪ t	obliterate
v e ɪ ɡ ɹ ə n t	vagrant
s ɑ b a ɪ o ʊ n	sabayon
ə k j u m j ə l e ɪ t ɚ	accumulator
l u s a ɪ t	leucite
s ɪ t ə l iː	scytale
ɹ ɪ t e ɪ n ɪ ŋ	retaining
l ɪ θ ə f a ɪ t	lithophyte
m ɛ l ɒ n	mellon
m o ʊ ʃ ə n l ɛ s	motionless
h iː m ə t o ʊ p ɔ ɪ iː s ɪ s	hematopoiesis
p l a ɪ t	plight
p ɪ s ɪ v ɔ ɹ	piscivore
k æ ɹ ə b e ɪ ə ʊ	carabao
s ɛ ə ɹ ə f iː n	serrefine
ɛ ɹ ə	era
ɒ z m æ n θ ə s	osmanthus
b o ʊ n i t e ɪ l	bonytail
b æ n ɪ s t ɚ	banister
k iː	cay
ə n	an'
n j uː k s	nukes
p ɪ t ɑ ɹ d z	petards
m ʌ l t i f ɝ k ə t	multifurcate
m ə n æ d n ɒ k	monadnock
p ɛ n t i ə m	Pentium
f ɚ n æ n d ɛ z	Fernandez
w ɪ ʃ	whish
j iː l d ɪ d	yielded
t o ʊ z	tose
ɹ iː p ɹ ɪ n t ɪ d	reprinted
ɪ n s a ɪ z	incise
m ɪ l ɚ t a ʊ n	Millertown
s æ n ə t a ɪ z ɚ	sanitizer
ə k e ɪ d͡ʒ n̩	Acadian
k a ɪ	chi
z ɑ t ɑ ɹ	zaatar
ɑ k j u b e ɪ ʃ ə n	accubation
d iː k æ l z	decals
p l i z ɪ ŋ	pleasing
k ɑ n s t ɪ t u t ɪ d	constituted
ɪ n d ʌ s t ɹ i ə s	industrious
k ɒ k s ɪ k	coccic
ʃ ɒ ɡ ə l	shoggle
ə v ɛ n t ɚ	aventre
f ɪ s t m iː l	fistmele
k æ ɹ ə t	carrot
ɑ ɹ k d ɪ ɡ ɹ iː	arcdegree
s ɪ ŋ k s	sinks
w ɔ n t s	wants
ə n i m i ə	anemia
m ɪ ʃ p ɒ k ə	mishpocha
ɛ s p ə d ɹ ɪ l	espadrille
n ɔː ɹ k æ l	Norcal
k i z	Keyes
æ b z k w ɑ t͡ʃ ə l e ɪ t	absquatulate
k v ɑː s	kvass
p ɹ ɑ v ɝ b	proverb
m ɪ d͡ʒ ɪ t	midget
h a ɪ d ɹ ə k l ɔ ɹ ə θ a ɪ ə z a ɪ d	hydrochlorothiazide
ɹ ɛ p ɑ ɹ t e ɪ	repartee
p j uː p ə	pupa
s ɛ k ɹ ə t ɛ ɹ i ə t	secretariat
d ʒ ɛ n ə ɹ e ɪ t ə ɹ	generator
ɪ k s t ɪ ŋ k ʃ ə n	extinction
p ɑː	pa
v a ɪ t ə l ɒ m ɪ t ɹ i	vitalometry
ʌ n l ɝ n ɪ d	unlearned
d ɑ m	Dom
b ɹ uː m ə l	brumal
h æ d ə n t	hadn't
p ɑ s i	posse
ɹ ɒ t ə l	rottol
b ʊ l f a ɪ t ɪ ŋ	bullfighting
ɹ ɪ n ɛ t	renette
b ɪ d ə f ɪ d	Biddeford
ɑ p ʃ ə n ə l	optional
p æ l p i b ɹ ə	palpebra
s n iː z w iː d	sneezeweed
θ ʌ n d ɚ	thunder
k ə ʊ k ə	Coco
b æ n d ə ɹ s n æ t͡ʃ	Bandersnatch
f ɔ ɡ	fog
d͡ʒ ɪ n i	Ginnie
d͡ʒ u n t i n θ	Juneteenth
v i ɹ i o ʊ	vireo
b ʊ l ɡ ɚ	bulgur
ɡ ɜː ɹ d ə l s t ɛ d	girdlestead
k ɔ ɪ n ɪ ŋ	coining
æ m ə ɹ ɪ s i ə m	americium
p ɹ ɛ ɡ n ə n s i	pregnancy
d͡ʒ a ɪ m ʌ ŋ ɡ ə s	gimongous
p æ n d e ɪ n ə s	pandanus
ɪ l j uː d	elude
s ɒ m	Somme
d͡ʒ ɛ ŋ ɡ ɪ s ɪ d	Genghisid
k ɔː ɹ d e ɪ t	cordate
f i t͡ʃ ɚ	feature
p ɛ t	pet
d ɹ ə ʊ n ʃ ɪ p	droneship
m ʌ n ɪ d	moneyed
m ɑ ɹ ɡ ɹ ə v i n	margravine
k o ʊ m ɚ	comber
n ɑː x l a s	Nachlass
d z ʊ ŋ ɡ ɑː ɹ i ə	Dzungaria
k ə d ɪ v i ə l	khedivial
w ʊ s	wuss
ɛ p ə n θ ɛ t ɪ k	epenthetic
m ɑː l m	malm
ɛ n d l ɪ s	endless
t ʌ ð ə ɹ	tother
æ ɡ j uː s t ɪ ə	ageustia
p j uː d͡ʒ ɪ l	pugil
ɡ ɹ ə v e ɪ m ɪ n ə	gravamen
h ɛ h ɛ ~ h i h i	hehe
f ɪ ɹ h ɪ l	Firhill
t o ʊ d p o ʊ l	toadpole
ɡ ə w ɑː n ə s	Gowanus
æ k ɹ ə	Accra
k æ ɹ i ə s	carious
s k ɑː ɹ d	scarred
b ɔː ɹ ɒ n	boron
p ɪ k t ʃ ə ɹ	picture
ə b ɑ ʃ ə f	Abashev
s ɝ t n̩ t i	certainty
d͡ʒ ɪ b ɹ ɔː l t ə ɹ	Gibraltar
h i m ɪ k	hemic
z a ɪ l ɪ n d iː n	xylindein
ɪ n f ə n t ɔː ɹ i ə m	infantorium
w ɒ p l æ n d	Wopland
æ k æ n θ ɜ l ə	acanthella
ʌ n ə s e ɪ l ə b l i	unassailably
m a ɪ ə l	Myell
s t e ɪ b ə l ɪ z e ɪ ʃ ə n	stabilization
b ɪ ʃ ɚ	bichir
k æ b ə ɹ e ɪ	cabaret
ɪ m ɪ n ə n t	imminent
ɹ ɪ d a ɪ l	redial
æ m ə n d z	almonds
ɒ t s iː ɡ o ʊ	Otsego
k ɛ l t ɚ	kelter
l æ t ɪ n ɛ k s	Latinx
z a ʊ	Zhao
s k ɛ t͡ʃ i	sketchy
t ɹ ɑ f o ʊ p l æ s t	trophoplast
s ɑ n n ɑ k d͡ʒ i	sannakji
s w ɒ b i	swabby
ɹ iː æ n s ə ɹ	reanswer
ʌ n b ɝ θ d e ɪ	unbirthday
h ɛ m ɹ ɔ ɪ d z	haemorrhoids
ʌ n s f ɪ ə	unsphere
h a ɪ d ɹ e ɪ n d͡ʒ ə	hydrangea
d i z ə l	deasil
s t ɔ ɹ m z	Storms
ɪ n t ɚ k o ɹ s	intercourse
f l o ɹ ɪ s t	florist
m ʌ n d ə ʊ i	mundowie
l ɔ ɹ e ɪ n	Lorraine
ɪ k s t ɪ ŋ ɡ w ɪ ʃ ə ɹ	extinguisher
b a l ə s	balas
z uː z u	zoozoo
f æ n t æ b j uː l ə ʊ s ə	fantabulosa
k ə n f a ɪ n d	confined
n u k j ə l ɚ	nucular
s p ɑː l e ɪ ʃ ə n	spallation
d iː n j uː k l i ə ɹ a ɪ z	denuclearize
k ə b ɒ t͡ʃ	caboshed
b æ ɡ d æ d	Baghdad
t ə m iː s ɪ s	tmesis
d z o ʊ t͡ʃ ʌ ŋ	Zoucheng
p l ʌ n d͡ʒ	plunge
i v n ɪ ŋ	evening
a ʊ k ə	OUCA
ə v ɔ ɪ d ə n t	avoidant
ɑ m ɑ t i	Amati
w ɪ n d o ʊ	window
s ɪ m b ə l	symbol
d ɛ z ɪ ɡ n e ɪ ʃ ə n	designation
ʊ ɹ ə ɡ w e ɪ	Uruguay
s ʌ k t æ s t ɪ k	sucktastic
k l ɛ m ə n t s i	clemency
ɡ ɔː f	gawf
k i ə n	Chian
m ɪ ɹ ə s ɒ l	mirasol
f ɪ s ə l	fistle
ɹ ɛ l ə v ə n t	relevant
ɹ e ɪ l ə ɹ i	raillery
θ i ɪ s t ɪ k	theistic
æ ʃ	ash
d ɹ ɪ f t ɪ d	drifted
m a ɪ o ʊ p i ə	myopia
ʃ ɪ p i b o ʊ	Shipibo
h æ l o ʊ iː n	Halloween
ɛ n d ə n ɪ m	endonym
s k ɒ t s	Scots
f ɔ ɹ f ɹ ʌ n t	forefront
h a ɪ ə ɹ ə k l iː z	Hierocles
s t ɜː ɹ k w ɪ l ɪ n ə s	sterquilinous
a ɪ b j u p ɹ ə f ə n	ibuprofen
ʌ n p l ɛ z ə n t n ə s	unpleasantness
k a ʊ ɚ d	cowered
ɛ d ɪ f ɪ k e ɪ ʃ ə n	edification
z ʊ ɹ ɪ k	Zurich
f l uː z	flus
d a ʊ	dow
t w ɪ ŋ k ə l	twinkle
t ɪ ʃ ə n ɛ s k	Titianesque
b ɹ iː ð ɪ ŋ z	breathings
v ɪ k i	Vikki
ɡ u n e ɪ t	gunate
d ɜː ɹ m ə t æ n	dermatan
ə v ɔ ɪ d ə n s	avoidance
t ɒ d m ə d ə n	Todmorden
ɡ a ɪ z	guys
p ɹ o ʊ t ə l ɪ θ	protolith
f ɔ ɹ ɪ d	forehead
ə l ɑ n ɪ k	Alanic
b ə ɡ iː n	beguine
ɪ ɹ e ɪ s	erase
b ɔ ɹ ə s i z	boraces
k o ʊ k ə m o ʊ	Kokomo
p ɪ m ə z a ɪ d	pimozide
l ɪ p ə v ɪ t͡ʃ	Lipovich
b a ɪ f o ʊ b i ə	biphobia
l ə k j u b ɹ ə t ɔ ɹ i	lucubratory
ɡ ɹ iː z	grise
ɔ b ɚ n	auburn
k l a ʊ d	cloud
ʃ ɪ u̯ t	chute
v a ɪ v ɛ ɹ a ɪ n	viverrine
f l uː i	flooey
ə l ɚ m ə n t	allurement
h e ɪ l ɪ d͡ʒ	haylage
ɹ iː t i	rete
b ʌ ɹ ɪ s	Borris
t͡ʃ ɪ k s	chicks
t ɹ u n ɚ	trooner
æ b ə d͡ʒ ɑ n	Abidjan
ə ʊ v ə b ɝ s t	overvast
ʌ n d ɚ w ɚ	underwear
k ʌ m ə ɹ	cummer
s ə w ɑ ɹ o ʊ	saguaro
u f	oof
k ɒ n j æ k	cogniac
ə v ɝ	aver
n ɝ v i n	nervine
v ɚ m ɛ ə ɹ	Vermeer
k ɹ ɪ b ɛ l ə m	cribellum
t e ɪ ɡ	taig
d ɹ e ɪ n o ʊ	draino
s p a ɪ z	spies
f ɪ ɹ	fear
s t ɹ a ɪ a ɪ	striae
b æ k t ɹ æ k	backtrack
p iː p ɪ ŋ	peeping
k ɔ ɹ ə s	Chorus
ɔ ɹ t s o ʊ	orzo
p ɹ ə ʊ p a ɪ n	propine
æ p ə p l ɛ k t ɪ k	apoplectic
p ɹ ɪ z ə m	prism
s p ɔ ɪ l	spoil
f ɹ ɛ d	Fred
t ɑ m ə ɡ ɑ t͡ʃ i	Tamagotchi
f ɹ æ k	frak
p ɪ l e ɪ d͡ʒ i ə s	Pelagius
d͡ʒ ə k o ʊ s	jocose
o ʊ v ɚ s h u t	overshoot
s ɪ s t ə m ə t a ɪ z	systematize
k ɹ ʌ ɪ n ə l	crinal
k ɑ ŋ ɡ ɹ ɪ ɡ ə n t	congregant
o ʊ v ɚ ɹ u l	overrule
ɹ ɛ z ə ɹ v ɔ ɹ	reservoir
b ɹ e ɪ k d a ʊ n	breakdown
ɑ t ə m æ θ	automath
t æ k t ə l l i	tactilely
s ɪ m j ə l e ɪ ʃ ə n	simulation
b ɪ l ɪ ɹ uː b ɪ n	bilirubin
k ʌ m p a ɪ l e ɪ t	compilate
t ɔ ɹ t͡ʃ ə ɹ ə s	torturous
ɑ b ə n ɹ ɑ	Aabenraa
